"tournament_id","round","home","away","winner","loser"
2146,"Quarterfinal","Kai Chen","Rafael Castillo","Kai Chen","Rafael Castillo"
2146,"Semifinal","Li Wei","Kwame Mensah","Kwame Mensah","Li Wei"
2146,"Semifinal","Tariq Ebo","Kai Chen","Kai Chen","Tariq Ebo"
2146,"Final","Kwame Mensah","Kai Chen","Kwame Mensah","Kai Chen"
2147,"Round_of_16","Mei Chen","Caleb Dickson","Mei Chen","Caleb Dickson"
2147,"Round_of_16","Mia Gonzalez","Luca Muller","Mia Gonzalez","Luca Muller"
2147,"Round_of_16","Jackson Davis","Li Wei","Jackson Davis","Li Wei"
2147,"Round_of_16","Tariq Ebo","Rafael Castillo","Tariq Ebo","Rafael Castillo"
2147,"Round_of_16","Kwame Mensah","Tao Liu","Kwame Mensah","Tao Liu"
2147,"Round_of_16","Isabella Hernandez","Malik Obi","Isabella Hernandez","Malik Obi"
2147,"Round_of_16","Ava Brown","Youssef Camara","Ava Brown","Youssef Camara"
2147,"Round_of_16","Samuel Flores","Mateo Diaz","Samuel Flores","Mateo Diaz"
2147,"Quarterfinal","Mei Chen","Mia Gonzalez","Mei Chen","Mia Gonzalez"
2147,"Quarterfinal","Jackson Davis","Tariq Ebo","Jackson Davis","Tariq Ebo"
2147,"Quarterfinal","Kwame Mensah","Isabella Hernandez","Kwame Mensah","Isabella Hernandez"
2147,"Quarterfinal","Ava Brown","Samuel Flores","Ava Brown","Samuel Flores"
2147,"Semifinal","Mei Chen","Jackson Davis","Mei Chen","Jackson Davis"
2147,"Semifinal","Kwame Mensah","Ava Brown","Kwame Mensah","Ava Brown"
2147,"Final","Mei Chen","Kwame Mensah","Kwame Mensah","Mei Chen"
2148,"Round_of_16","Liam Janssen","Noah Fischer","Liam Janssen","Noah Fischer"
2148,"Round_of_16","Leo Zimmerman","Olivia Smith","Leo Zimmerman","Olivia Smith"
2148,"Round_of_16","Mateo Diaz","Rafael Castillo","Mateo Diaz","Rafael Castillo"
2148,"Round_of_16","Mia Gonzalez","Isabella Hernandez","Mia Gonzalez","Isabella Hernandez"
2148,"Round_of_16","Luca Muller","Kauro Mitoma","Luca Muller","Kauro Mitoma"
2148,"Round_of_16","Aspes Ruuk","Valentina Torres","Aspes Ruuk","Valentina Torres"
2148,"Round_of_16","Malik Obi","Jennifer Maldini","Malik Obi","Jennifer Maldini"
2148,"Round_of_16","Leonardo Silva","Marco Richter","Leonardo Silva","Marco Richter"
2148,"Quarterfinal","Liam Janssen","Leo Zimmerman","Liam Janssen","Leo Zimmerman"
2148,"Quarterfinal","Mateo Diaz","Mia Gonzalez","Mateo Diaz","Mia Gonzalez"
2148,"Quarterfinal","Luca Muller","Aspes Ruuk","Luca Muller","Aspes Tuuk"
2148,"Quarterfinal","Malik Obi","Leonardo Silva","Malik Obi","Leonardo Silva"
2148,"Semifinal","Liam Janssen","Mateo Diaz","Liam Janssen","Mateo Diaz"
2148,"Semifinal","Luca Muller","Malik Obi","Luca Muller","Malik Obi"
2148,"Final","Liam Janssen","Luca Muller","Liam Janssen","Luca Muller"
2149,"Round_of_16","Jennifer Maldini","Isabella Hernandez","Jennifer Maldini","Isabella Hernandez"
2149,"Round_of_16","Marco Richter","Luca Muller","Marco Richter","Luca Muller"
2149,"Round_of_16","Aspes Ruuk","Malik Obi","Aspes Ruuk","Malik Obi"
2149,"Round_of_16","Mia Gonzalez","Mateo Diaz","Mia Gonzalez","Mateo Diaz"
2149,"Round_of_16","Noah Fischer","Leo Zimmerman","Noah Fischer","Leo Zimmerman"
2149,"Round_of_16","Kauro Mitoma","Rafael Castillo","Kauro Mitoma","Rafael Castillo"
2149,"Round_of_16","Leonardo Silva","Liam Janssen","Leonardo Silva","Liam Janssen"
2149,"Round_of_16","Valentina Torres","Olivia Smith","Valentina Torres","Olivia Smith"
2149,"Quarterfinal","Jennifer Maldini","Marco Richter","Jennifer Maldini","Marco Richter"
2149,"Quarterfinal","Aspes Ruuk","Mia Gonzalez","Aspes Ruuk","Mia Gonzalez"
2149,"Quarterfinal","Noah Fischer","Kauro Mitoma","Noah Fischer","Kauro Mitoma"
2149,"Quarterfinal","Leonardo Silva","Valentina Torres","Leonardo Silva","Valentina Torres"
2149,"Semifinal","Jennifer Maldini","Aspes Ruuk","Jennifer Maldini","Aspes Tuuk"
2149,"Semifinal","Noah Fischer","Leonardo Silva","Noah Fischer","Leonardo Silva"
2149,"Final","Jennifer Maldini","Noah Fischer","Jennifer Maldini","Noah Fischer"
2150,"Round_of_16","Marco Richter","Leonardo Silva","Marco Richter","Leonardo Silva"
2150,"Round_of_16","Mateo Diaz","Jennifer Maldini","Mateo Diaz","Jennifer Maldini"
2150,"Round_of_16","Luca Muller","Noah Fischer","Luca Muller","Noah Fischer"
2150,"Round_of_16","Valentina Torres","Olivia Smith","Valentina Torres","Olivia Smith"
2150,"Round_of_16","Rafael Castillo","Isabella Hernandez","Rafael Castillo","Isabella Hernandez"
2150,"Round_of_16","Liam Janssen","Malik Obi","Liam Janssen","Malik Obi"
2150,"Round_of_16","Kauro Mitoma","Leo Zimmerman","Kauro Mitoma","Leo Zimmerman"
2150,"Round_of_16","Aspes Ruuk","Mia Gonzalez","Aspes Ruuk","Mia Gonzalez"
2150,"Quarterfinal","Marco Richter","Mateo Diaz","Marco Richter","Mateo Diaz"
2150,"Quarterfinal","Luca Muller","Valentina Torres","Luca Muller","Valentina Torres"
2150,"Quarterfinal","Rafael Castillo","Liam Janssen","Rafael Castillo","Liam Janssen"
2150,"Quarterfinal","Kauro Mitoma","Aspes Ruuk","Kauro Mitoma","Aspes Tuuk"
2150,"Semifinal","Marco Richter","Luca Muller","Marco Richter","Luca Muller"
2150,"Semifinal","Rafael Castillo","Kauro Mitoma","Rafael Castillo","Kauro Mitoma"
2150,"Final","Marco Richter","Rafael Castillo","Marco Richter","Rafael Castillo"
2151,"Round_of_16","Kauro Mitoma","Marco Richter","Kauro Mitoma","Marco Richter"
2151,"Round_of_16","Isabella Hernandez","Jennifer Maldini","Isabella Hernandez","Jennifer Maldini"
2151,"Round_of_16","Mateo Diaz","Liam Janssen","Mateo Diaz","Liam Janssen"
2151,"Round_of_16","Olivia Smith","Luca Muller","Olivia Smith","Luca Muller"
2151,"Round_of_16","Malik Obi","Mia Gonzalez","Malik Obi","Mia Gonzalez"
2151,"Round_of_16","Leo Zimmerman","Aspes Ruuk","Leo Zimmerman","Aspes Tuuk"
2151,"Round_of_16","Leonardo Silva","Rafael Castillo","Leonardo Silva","Rafael Castillo"
2151,"Round_of_16","Noah Fischer","Valentina Torres","Noah Fischer","Valentina Torres"
2151,"Quarterfinal","Kauro Mitoma","Isabella Hernandez","Kauro Mitoma","Isabella Hernandez"
2151,"Quarterfinal","Mateo Diaz","Olivia Smith","Mateo Diaz","Olivia Smith"
2151,"Quarterfinal","Malik Obi","Leo Zimmerman","Malik Obi","Leo Zimmerman"
2151,"Quarterfinal","Leonardo Silva","Noah Fischer","Leonardo Silva","Noah Fischer"
2151,"Semifinal","Kauro Mitoma","Mateo Diaz","Kauro Mitoma","Mateo Diaz"
2151,"Semifinal","Malik Obi","Leonardo Silva","Malik Obi","Leonardo Silva"
2151,"Final","Kauro Mitoma","Malik Obi","Kauro Mitoma","Malik Obi"
2153,"Round_of_16","Kauro Mitoma","Isabella Hernandez","Kauro Mitoma","Isabella Hernandez"
2153,"Round_of_16","Sofia Kovac","Olivia Smith","Sofia Kovac","Olivia Smith"
2153,"Round_of_16","Jennifer Maldini","Mateo Diaz","Mateo Diaz","Jennifer Maldini"
2153,"Round_of_16","Mia Gonzalez","Luca Muller","Mia Gonzalez","Luca Muller"
2153,"Round_of_16","Mia Schneider","Valentina Torres","Valentina Torres","Mia Schneider"
2153,"Round_of_16","Aspes Ruuk","Malik Obi","Aspes Ruuk","Malik Obi"
2153,"Round_of_16","Leonardo Silva","Noah Fischer","Noah Fischer","Leonardo Silva"
2153,"Round_of_16","Liam Janssen","Rafael Castillo","Liam Janssen","Rafael Castillo"
2153,"Quarterfinal","Kauro Mitoma","Sofia Kovac","Sofia Kovac","Kauro Mitoma"
2153,"Quarterfinal","Mateo Diaz","Mia Gonzalez","Mia Gonzalez","Mateo Diaz"
2153,"Quarterfinal","Valentina Torres","Aspes Ruuk","Valentina Torres","Aspes Tuuk"
2153,"Quarterfinal","Rafael Castillo","Noah Fischer","Noah Fischer","Rafael Castillo"
2153,"Semifinal","Sofia Kovac","Mia Gonzalez","Sofia Kovac","Mia Gonzalez"
2153,"Semifinal","Valentina Torres","Noah Fischer","Noah Fischer","Valentina Torres"
2153,"Final","Sofia Kovac","Noah Fischer","Noah Fischer","Sofia Kovac"
2154,"Round_of_16","Leonardo Silva","Aspes Ruuk","Leonardo Silva","Aspes Tuuk"
2154,"Round_of_16","Luca Muller","Valentina Torres","Luca Muller","Valentina Torres"
2154,"Round_of_16","Noah Fischer","Olivia Smith","Noah Fischer","Olivia Smith"
2154,"Round_of_16","Kauro Mitoma","Mateo Diaz","Mateo Diaz","Kauro Mitoma"
2154,"Round_of_16","Rafael Castillo","Malik Obi","Rafael Castillo","Malik Obi"
2154,"Round_of_16","Sofia Kovac","Jennifer Maldini","Sofia Kovac","Jennifer Maldini"
2154,"Round_of_16","Isabella Hernandez","Mia Gonzalez","Isabella Hernandez","Mia Gonzalez"
2154,"Round_of_16","Liam Janssen","Mia Schneider","Liam Janssen","Mia Schneider"
2154,"Quarterfinal","Leonardo Silva","Luca Muller","Leonardo Silva","Luca Muller"
2154,"Quarterfinal","Noah Fischer","Mateo Diaz","Mateo Diaz","Noah Fischer"
2154,"Quarterfinal","Rafael Castillo","Sofia Kovac","Rafael Castillo","Sofia Kovac"
2154,"Quarterfinal","Isabella Hernandez","Liam Janssen","Liam Janssen","Isabella Hernandez"
2154,"Semifinal","Leonardo Silva","Mateo Diaz","Mateo Diaz","Leonardo Silva"
2154,"Semifinal","Rafael Castillo","Liam Janssen","Rafael Castillo","Liam Janssen"
2154,"Final","Mateo Diaz","Rafael Castillo","Rafael Castillo","Mateo Diaz"
2155,"Round_of_16","Mateo Diaz","Jennifer Maldini","Mateo Diaz","Jennifer Maldini"
2155,"Round_of_16","Luca Muller","Aspes Ruuk","Luca Muller","Aspes Tuuk"
2155,"Round_of_16","Isabella Hernandez","Noah Fischer","Noah Fischer","Isabella Hernandez"
2155,"Round_of_16","Mia Schneider","Leonardo Silva","Mia Schneider","Leonardo Silva"
2155,"Round_of_16","Rafael Castillo","Olivia Smith","Rafael Castillo","Olivia Smith"
2155,"Round_of_16","Mia Gonzalez","Malik Obi","Malik Obi","Mia Gonzalez"
2155,"Round_of_16","Kauro Mitoma","Noah Fischer","Kauro Mitoma","Noah Fischer"
2155,"Round_of_16","Liam Janssen","Mateo Diaz","Mateo Diaz","Liam Janssen"
2155,"Quarterfinal","Mateo Diaz","Luca Muller","Mateo Diaz","Luca Muller"
2155,"Quarterfinal","Noah Fischer","Leonardo Silva","Noah Fischer","Leonardo Silva"
2155,"Quarterfinal","Rafael Castillo","Malik Obi","Rafael Castillo","Malik Obi"
2155,"Quarterfinal","Kauro Mitoma","Mateo Diaz","Kauro Mitoma","Mateo Diaz"
2155,"Semifinal","Mateo Diaz","Noah Fischer","Noah Fischer","Mateo Diaz"
2155,"Semifinal","Rafael Castillo","Kauro Mitoma","Rafael Castillo","Kauro Mitoma"
2155,"Final","Noah Fischer","Rafael Castillo","Rafael Castillo","Noah Fischer"
2156,"Round_of_16","Jennifer Maldini","Malik Obi","Jennifer Maldini","Malik Obi"
2156,"Round_of_16","Isabella Hernandez","Rafael Castillo","Isabella Hernandez","Rafael Castillo"
2156,"Round_of_16","Mateo Diaz","Noah Fischer","Mateo Diaz","Noah Fischer"
2156,"Round_of_16","Luca Muller","Kauro Mitoma","Luca Muller","Kauro Mitoma"
2156,"Round_of_16","Aspes Ruuk","Mia Schneider","Aspes Ruuk","Mia Schneider"
2156,"Round_of_16","Leonardo Silva","Liam Janssen","Leonardo Silva","Liam Janssen"
2156,"Round_of_16","Mia Gonzalez","Olivia Smith","Olivia Smith","Mia Gonzalez"
2156,"Round_of_16","Marco Richter","Noah Fischer","Noah Fischer","Marco Richter"
2156,"Quarterfinal","Jennifer Maldini","Rafael Castillo","Jennifer Maldini","Rafael Castillo"
2156,"Quarterfinal","Mateo Diaz","Luca Muller","Luca Muller","Mateo Diaz"
2156,"Quarterfinal","Aspes Ruuk","Leonardo Silva","Aspes Ruuk","Leonardo Silva"
2156,"Quarterfinal","Olivia Smith","Marco Richter","Marco Richter","Olivia Smith"
2156,"Semifinal","Jennifer Maldini","Luca Muller","Jennifer Maldini","Luca Muller"
2156,"Semifinal","Aspes Ruuk","Marco Richter","Marco Richter","Aspes Tuuk"
2156,"Final","Jennifer Maldini","Marco Richter","Marco Richter","Jennifer Maldini"
2157,"Round_of_16","Leonardo Silva","Jin Nakamura","Leonardo Silva","Jin Nakamura"
2157,"Round_of_16","Rafael Castillo","Aiden Nguyen","Rafael Castillo","Aiden Nguyen"
2157,"Round_of_16","Malik Obi","Kai Chen","Kai Chen","Malik Obi"
2157,"Round_of_16","Kwame Mensah","Mei Chen","Mei Chen","Kwame Mensah"
2157,"Round_of_16","Tariq Ebo","Kazuki Yamamoto","Kazuki Yamamoto","Tariq Ebo"
2157,"Round_of_16","Samuel Flores","Li Wei","Samuel Flores","Li Wei"
2157,"Round_of_16","Caleb Dickson","Juma Sow","Caleb Dickson","Juma Sow"
2157,"Round_of_16","Miguel Sansiro","Luis Perez","Luis Perez","Miguel Sansiro"
2157,"Quarterfinal","Leonardo Silva","Rafael Castillo","Leonardo Silva","Rafael Castillo"
2157,"Quarterfinal","Kai Chen","Mei Chen","Kai Chen","Mei Chen"
2157,"Quarterfinal","Kazuki Yamamoto","Samuel Flores","Kazuki Yamamoto","Samuel Flores"
2157,"Quarterfinal","Caleb Dickson","Luis Perez","Caleb Dickson","Luis Perez"
2157,"Semifinal","Leonardo Silva","Kai Chen","Kai Chen","Leonardo Silva"
2157,"Semifinal","Kazuki Yamamoto","Caleb Dickson","Kazuki Yamamoto","Caleb Dickson"
2157,"Final","Kai Chen","Kazuki Yamamoto","Kai Chen","Kazuki Yamamoto"
2158,"Round_of_16","Leonardo Silva","Jin Nakamura","Leonardo Silva","Jin Nakamura"
2158,"Round_of_16","Rafael Castillo","Aiden Nguyen","Rafael Castillo","Aiden Nguyen"
2158,"Round_of_16","Malik Obi","Kai Chen","Kai Chen","Malik Obi"
2158,"Round_of_16","Kwame Mensah","Mei Chen","Kwame Mensah","Mei Chen"
2158,"Round_of_16","Tariq Ebo","Kazuki Yamamoto","Tariq Ebo","Kazuki Yamamoto"
2158,"Round_of_16","Samuel Flores","Li Wei","Li Wei","Samuel Flores"
2158,"Round_of_16","Caleb Dickson","Juma Sow","Caleb Dickson","Juma Sow"
2158,"Round_of_16","Miguel Sansiro","Luis Perez","Miguel Sansiro","Luis Perez"
2158,"Quarterfinal","Leonardo Silva","Rafael Castillo","Rafael Castillo","Leonardo Silva"
2158,"Quarterfinal","Kai Chen","Mei Chen","Kai Chen","Mei Chen"
2158,"Quarterfinal","Kazuki Yamamoto","Li Wei","Li Wei","Kazuki Yamamoto"
2158,"Quarterfinal","Caleb Dickson","Miguel Sansiro","Caleb Dickson","Miguel Sansiro"
2158,"Semifinal","Rafael Castillo","Kai Chen","Rafael Castillo","Kai Chen"
2158,"Semifinal","Li Wei","Caleb Dickson","Li Wei","Caleb Dickson"
2158,"Final","Rafael Castillo","Li Wei","Rafael Castillo","Li Wei"
2159,"Round_of_16","Leonardo Silva","Caleb Dickson","Leonardo Silva","Caleb Dickson"
2159,"Round_of_16","Jin Nakamura","Tariq Ebo","Tariq Ebo","Jin Nakamura"
2159,"Round_of_16","Kazuki Yamamoto","Aiden Nguyen","Aiden Nguyen","Kazuki Yamamoto"
2159,"Round_of_16","Kwame Mensah","Mia Gonzalez","Kwame Mensah","Mia Gonzalez"
2159,"Round_of_16","Malik Obi","Luca Muller","Malik Obi","Luca Muller"
2159,"Round_of_16","Kai Chen","Samuel Flores","Kai Chen","Samuel Flores"
2159,"Round_of_16","Mei Chen","Kauro Mitoma","Mei Chen","Kauro Mitoma"
2159,"Round_of_16","Rafael Castillo","Mia Schneider","Mia Schneider","Rafael Castillo"
2159,"Quarterfinal","Leonardo Silva","Tariq Ebo","Leonardo Silva","Tariq Ebo"
2159,"Quarterfinal","Aiden Nguyen","Kwame Mensah","Aiden Nguyen","Kwame Mensah"
2159,"Quarterfinal","Malik Obi","Kai Chen","Kai Chen","Malik Obi"
2159,"Quarterfinal","Mei Chen","Mia Schneider","Mei Chen","Mia Schneider"
2159,"Semifinal","Leonardo Silva","Aiden Nguyen","Aiden Nguyen","Leonardo Silva"
2159,"Semifinal","Kai Chen","Mei Chen","Kai Chen","Mei Chen"
2159,"Final","Aiden Nguyen","Kai Chen","Kai Chen","Aiden Nguyen"
2160,"Round_of_16","Kazuki Yamamoto","Caleb Dickson","Kazuki Yamamoto","Caleb Dickson"
2160,"Round_of_16","Kwame Mensah","Malik Obi","Kwame Mensah","Malik Obi"
2160,"Round_of_16","Leonardo Silva","Tariq Ebo","Leonardo Silva","Tariq Ebo"
2160,"Round_of_16","Mei Chen","Kauro Mitoma","Mei Chen","Kauro Mitoma"
2160,"Round_of_16","Jin Nakamura","Luca Muller","Jin Nakamura","Luca Muller"
2160,"Round_of_16","Kai Chen","Samuel Flores","Kai Chen","Samuel Flores"
2160,"Round_of_16","Rafael Castillo","Mia Gonzalez","Rafael Castillo","Mia Gonzalez"
2160,"Round_of_16","Aiden Nguyen","Mia Schneider","Aiden Nguyen","Mia Schneider"
2160,"Quarterfinal","Kazuki Yamamoto","Kwame Mensah","Kazuki Yamamoto","Kwame Mensah"
2160,"Quarterfinal","Leonardo Silva","Mei Chen","Leonardo Silva","Mei Chen"
2160,"Quarterfinal","Jin Nakamura","Kai Chen","Jin Nakamura","Kai Chen"
2160,"Quarterfinal","Rafael Castillo","Aiden Nguyen","Rafael Castillo","Aiden Nguyen"
2160,"Semifinal","Kazuki Yamamoto","Leonardo Silva","Kazuki Yamamoto","Leonardo Silva"
2160,"Semifinal","Jin Nakamura","Rafael Castillo","Jin Nakamura","Rafael Castillo"
2160,"Final","Kazuki Yamamoto","Jin Nakamura","Kazuki Yamamoto","Jin Nakamura"
2161,"Round_of_16","Leonardo Silva","Mei Chen","Mei Chen","Leonardo Silva"
2161,"Round_of_16","Caleb Dickson","Tariq Ebo","Caleb Dickson","Tariq Ebo"
2161,"Round_of_16","Malik Obi","Jin Nakamura","Malik Obi","Jin Nakamura"
2161,"Round_of_16","Aiden Nguyen","Kazuki Yamamoto","Kazuki Yamamoto","Aiden Nguyen"
2161,"Round_of_16","Rafael Castillo","Kwame Mensah","Rafael Castillo","Kwame Mensah"
2161,"Round_of_16","Samuel Flores","Luca Muller","Samuel Flores","Luca Muller"
2161,"Round_of_16","Kai Chen","Mia Gonzalez","Kai Chen","Mia Gonzalez"
2161,"Round_of_16","Mia Schneider","Kauro Mitoma","Mia Schneider","Kauro Mitoma"
2161,"Quarterfinal","Mei Chen","Tariq Ebo","Tariq Ebo","Mei Chen"
2161,"Quarterfinal","Malik Obi","Kazuki Yamamoto","Malik Obi","Kazuki Yamamoto"
2161,"Quarterfinal","Rafael Castillo","Samuel Flores","Samuel Flores","Rafael Castillo"
2161,"Quarterfinal","Kai Chen","Mia Schneider","Mia Schneider","Kai Chen"
2161,"Semifinal","Tariq Ebo","Malik Obi","Malik Obi","Tariq Ebo"
2161,"Semifinal","Samuel Flores","Mia Schneider","Samuel Flores","Mia Schneider"
2161,"Final","Malik Obi","Samuel Flores","Samuel Flores","Malik Obi"
2162,"Round_of_16","Leonardo Silva","Samuel Flores","Leonardo Silva","Samuel Flores"
2162,"Round_of_16","Kai Chen","Caleb Dickson","Kai Chen","Caleb Dickson"
2162,"Round_of_16","Aiden Nguyen","Malik Obi","Aiden Nguyen","Malik Obi"
2162,"Round_of_16","Tariq Ebo","Kazuki Yamamoto","Kazuki Yamamoto","Tariq Ebo"
2162,"Round_of_16","Kwame Mensah","Mia Schneider","Mia Schneider","Kwame Mensah"
2162,"Round_of_16","Luca Muller","Jin Nakamura","Luca Muller","Jin Nakamura"
2162,"Round_of_16","Kauro Mitoma","Mei Chen","Mei Chen","Kauro Mitoma"
2162,"Round_of_16","Rafael Castillo","Mia Gonzalez","Mia Gonzalez","Rafael Castillo"
2162,"Quarterfinal","Leonardo Silva","Kai Chen","Leonardo Silva","Kai Chen"
2162,"Quarterfinal","Aiden Nguyen","Kazuki Yamamoto","Kazuki Yamamoto","Aiden Nguyen"
2162,"Quarterfinal","Mia Schneider","Luca Muller","Mia Schneider","Luca Muller"
2162,"Quarterfinal","Mei Chen","Rafael Castillo","Mei Chen","Rafael Castillo"
2162,"Semifinal","Leonardo Silva","Kazuki Yamamoto","Kazuki Yamamoto","Leonardo Silva"
2162,"Semifinal","Mia Schneider","Rafael Castillo","Rafael Castillo","Mia Schneider"
2162,"Final","Kazuki Yamamoto","Rafael Castillo","Rafael Castillo","Kazuki Yamamoto"
2163,"Round_of_16","Leonardo Silva","Jennifer Maldini","Jennifer Maldini","Leonardo Silva"
2163,"Round_of_16","Kwame Mensah","Mei Chen","Kwame Mensah","Mei Chen"
2163,"Round_of_16","Isabella Hernandez","Max Williams","Max Williams","Isabella Hernandez"
2163,"Round_of_16","Kai Chen","Sofia Kovac","Sofia Kovac","Kai Chen"
2163,"Round_of_16","Mia Schneider","Youssef Camara","Youssef Camara","Mia Schneider"
2163,"Round_of_16","Mia Gonzalez","Marco Richter","Mia Gonzalez","Marco Richter"
2163,"Round_of_16","Jin Nakamura","Malik Obi","Jin Nakamura","Malik Obi"
2163,"Round_of_16","Noah Fischer","Leo Zimmerman","Noah Fischer","Leo Zimmerman"
2163,"Quarterfinal","Jennifer Maldini","Kwame Mensah","Kwame Mensah","Jennifer Maldini"
2163,"Quarterfinal","Max Williams","Sofia Kovac","Sofia Kovac","Max Williams"
2163,"Quarterfinal","Youssef Camara","Mia Gonzalez","Youssef Camara","Mia Gonzalez"
2163,"Quarterfinal","Jin Nakamura","Noah Fischer","Noah Fischer","Jin Nakamura"
2163,"Semifinal","Kwame Mensah","Sofia Kovac","Sofia Kovac","Kwame Mensah"
2163,"Semifinal","Youssef Camara","Noah Fischer","Youssef Camara","Noah Fischer"
2163,"Final","Sofia Kovac","Youssef Camara","Sofia Kovac","Youssef Camara"
2164,"Round_of_16","Mei Chen","Jin Nakamura","Jin Nakamura","Mei Chen"
2164,"Round_of_16","Isabella Hernandez","Jennifer Maldini","Jennifer Maldini","Isabella Hernandez"
2164,"Round_of_16","Youssef Camara","Marco Richter","Marco Richter","Youssef Camara"
2164,"Round_of_16","Kai Chen","Noah Fischer","Noah Fischer","Kai Chen"
2164,"Round_of_16","Malik Obi","Kwame Mensah","Kwame Mensah","Malik Obi"
2164,"Round_of_16","Sofia Kovac","Leo Zimmerman","Leo Zimmerman","Sofia Kovac"
2164,"Round_of_16","Leonardo Silva","Max Williams","Max Williams","Leonardo Silva"
2164,"Round_of_16","Mia Gonzalez","Samuel Flores","Samuel Flores","Mia Gonzalez"
2164,"Quarterfinal","Jin Nakamura","Jennifer Maldini","Jennifer Maldini","Jin Nakamura"
2164,"Quarterfinal","Marco Richter","Noah Fischer","Marco Richter","Noah Fischer"
2164,"Quarterfinal","Kwame Mensah","Sofia Kovac","Sofia Kovac","Kwame Mensah"
2164,"Quarterfinal","Max Williams","Samuel Flores","Samuel Flores","Max Williams"
2164,"Semifinal","Jennifer Maldini","Marco Richter","Marco Richter","Jennifer Maldini"
2164,"Semifinal","Sofia Kovac","Samuel Flores","Sofia Kovac","Samuel Flores"
2164,"Final","Marco Richter","Sofia Kovac","Marco Richter","Sofia Kovac"
2165,"Round_of_16","Noah Fischer","Juma Sow","Juma Sow","Noah Fischer"
